,photo_id,business_id,caption,label
5135,29j7yhzgTnwPufsN522eGw,MiBsTEUaR6svmvGJnieVCg,,menu
5136,JAw1WzYsmfzuQIPGFo6l9A,eMA2qvBObFHXHB4BxiQJTA,Customized Menus with decorated dining rooms,menu
5137,JLdd-PFMsC0Z2F89joUzUQ,j4kYliTkKf7k-oDqVgyXYA,,menu
5138,RDSbWkQOc0KkVTlIJtfGpw,Z3AabbdzSsxPPC8Kgbar_Q,Tonight's menu,menu
5139,D2USZe4RchliWLsjqbfrQQ,1UU89Z6rhiU5HHiDdGwGng,American 50's upgraded diner feel,menu
5140,aXY8X5Tfd0aGcdfZ-VeLZA,a-pcOIKQTLdYsPyrDbUMhw,Appetizer Menu,menu
5141,n0fK8ZBE19chKzQBl8HTTA,Scai7ZFQLGAInHruaWFRoA,,menu
5142,iCq5vUq8LolBdbqBjl2o-w,I8cL6l-Yu3CyHPXlFmOhtQ,,menu
5143,KW6HI5mdU7IQpDxvg4Ni_Q,ws6TIgXXA-5RSHRrMBEktA,,menu
5144,8p5B8vFfO3h-8tpCejuY_Q,lO2ResGaRljPnvLhLlQSSg,Drink 110 beers and you too can get your name on their wall....yep my name is on it.,menu
5145,M_ndOug-Qn2070YKPTvgvQ,UIPWKuoa1rPap2NbYzJFLw,,menu
5146,VVBp_GJQNKBR76Ga7EcMmQ,oAyDxwEJ5pT-cCwNnc6dRQ,,menu
5147,cwYac_cHO_i2tHBMjmYe7w,VP8HMhVt-pKmqGNmDW4-TQ,Ordering is simple.,menu
5148,3kgP4g5PmMTr_neZzk1UKg,3Hkfuk0g1A13qmLZbtWrTA,24 beers on tap,menu
5149,c0gQWqfLa9YM9OgB_Ozt8w,0u7UZC-5t_v8AS8AXTFASw,,menu
5150,gbxR3aoglc2-g-I8gsBKVQ,LSUa7rauZg6UNErHfuBDKg,,menu
5151,wxR1HetH50gOvfDYH6Cpog,Fbtcj6j9-byxq68ACKpcUA,,menu
5152,IkqI8CSDB9cVe73yREtxRg,6POxtHV_ZIpCJKBd3u_efA,,menu
5153,RFIXyC7Uf3OcTSekqJKyZQ,2VtrZDd2P_GDBasX-CwHRA,,menu
5154,Hlf9-ChozlM4fAkckV-m5A,l8gAoQqqVfphPe9jmIJZ3g,,menu
5155,-lZBdGtvP8YY9wKMJtZdVw,p93jTl9UVsJ-1_Mug3F9bw,,menu
5156,7SGoQmrU-I6Br1a20yemBw,oGxDifAJKGMLFXSmLAaZDg,Menu,menu
5157,nAw9eiRjMAjhjJ3InQzhIA,_1tAjnIYulKpxgPWoCL3OQ,,menu
5158,7iT5U2YY-QI7Piw35LJnOQ,KdAWjL9MKjpJzEeI902qBA,Pork,menu
5159,JrJguFJwX1dftuYT4LKm1w,KkpAwKzn5olmxH2K2GauNw,More menu,menu
5160,0WYP1HdGZW4EuA1tRf3mxQ,dYYkzkiAQoOtRjdR0kcspw,Beer list 1/21/19 -- no Country Roots though,menu
5161,99-uzRTMfBXzavIZddJk5Q,xKPf2mNMmhm39CArujn2Wg,,menu
5162,BG2x2eaq2WqKCmInCDGiiQ,cGsewW-9GdycDS3YT_eUMA,Bar Menu 4p-6p,menu
5163,b-_IYZruC6WxB6fahfsCBA,TAtDOJ3J4Oto83W_TI2edg,,menu
5164,U7HPcWW0AnYmx6ChgxPEsg,f3yKZ24U-j-TeJfOKc9gIw,,menu
5165,Cdzgj9Qq1oPPFfZmyuGuCA,deUx2fJFlvIvYQAgFIyZdQ,,menu
5166,E3JXa8XYjrAeIkoVCXNg6w,BPBTCvmUfRnEH6yyABzOzA,,menu
5167,FamBJU1Alx9Jr08Uan5r7Q,OET9aa_ks6FmWaImk_CX1w,Menu,menu
5168,SkZTBzGScHctjHzX6Etrfg,vmq2cm0Ayol4toVsL4dZfA,The menu!,menu
5169,YM1Zc_aqeoBPj-bydLxWvQ,hBbY2eMa4kNT4RvykJUwGA,,menu
5170,qXWZgX-zoKt1jotXmWtaxQ,-FasKNAqishyfjAarVgJtw,Rusty Anchor @ The Hut Steamed Seafood Menu - Front 2020,menu
5171,GHdEhAvaaMUsrxoUIKfCJw,n2LchhkXCSKHJFMktZRITw,Menu. Sorry for it being sideways,menu
5172,1lH31Dyh6z0G1MtmH9ibPw,3fVYGQr_ldW2_1QlXJjpaQ,Happy hour menu,menu
5173,TRrNofpTavfBbVf6vQmGCA,TcNZXteosegb1RO4O5hREw,,menu
5174,PCM3OjcmyIsbZrXs6Gl_9A,ElCZ_9z_1Sx_FtgJokbrqQ,,menu
5175,Td6J_WDgmblM-UdFhfKCHQ,tFpstYqxugKHzeyNUsuD_A,Menu,menu
5176,0lfYkU7M76r__ZBfLDhipA,BHx1SM6rfcowh0DwY-rwfQ,Beer Selections,menu
5177,83RAU3Du-puC0wrvFKlx9g,6POxtHV_ZIpCJKBd3u_efA,Menu,menu
5178,XSikBMuh81inUT5wmnewCg,qtg5d6UmDVFeUw5ZKVBl4Q,Back side of in house menu 11/14/18,menu
5179,EehSyVWv23q5SQWCjvQMkw,VGTAW7xAKN2li7t00e2hvw,,menu
5180,_b5-Z6AFEA2R6rqOsudVgw,QnKuifVndllMMQzrYqGFCA,Menu3,menu
5181,gK2bLJAFbw2XrHU2pl_09w,t4Pg_wMV-SDplEpbnVZtLw,,menu
5182,YYlpq7j7rmYaiaTL5rHwLA,4zmaWmJx_24wjqE8px3uXA,Aunt Berta's Kitchen -- Menu 4,menu
5183,rJ527rVMcnTqY4fHcAgUYg,g-YOzV9YIPmo6vZBHQuuUg,Drink menu,menu
5184,dTw0ZNmAetdtAeFzQqtI0w,WOOcxuvrZVBIi42xIY1EzA,"We are doing a special Korean Menu for Tuesday, April 21st. Mama Kim is cooking so we'd appreciate you guys checking out our special menu!",menu
5185,yZ6jAIr4mJzrCFkSCIoZsg,MJ9FaB4y2jCyn1CU7Fnj2Q,,menu
5186,faA0TnS8cTQcK1NhMqmQ3w,IFF5jFfQwKRwL2Vd28BCTQ,Wegmans In Brine Feta Cheese- Plain - $3.49,menu
5187,cgy9IpsgqOlkuevYu7p1Nw,yDO5dZR1FOgNsF7tZ4UFdQ,,menu
5188,JrH5rmdHsdO8DgP90_6R0g,u4dax05l6to_vjYR9b-_Jg,,menu
5189,Vn8FZq9a6OffyZdWBJpUaw,i9R_CJQ5oN1tVglXpL-GCA,Menu,menu
5190,WIQEvJI__QV4iQ-3E9qSVw,j_m8zce-jSRQn5JmC633GQ,Menu,menu
5191,V2MzbdiPNcjqEWrIsV5Zzw,9tajhM5W0OPgPUppo_zhmw,,menu
5192,Cr_xUsAhzTwKstb1vISAqQ,3NNRlx0GS0mzrTYCx8m8FQ,,menu
5193,HKef6nBwOJFXhW6iqeCY9w,_cb1Vg1NIWry8UA0jyuXnQ,This is a New menu from 2021,menu
5194,9X-QLEb3FcHRfJKpReXzfA,fK_Fd8-KmGV-ASIIjJwfdQ,,menu
5195,uv_MBNsAamCYdnlkKQ9jSQ,6lJLT9H7FjXioU5yCu-x2A,,menu
5196,0gzmC95GmxbAQkW8uOHusg,xlBB01FCBSJ43l-BuhR5kQ,"Saturday October 26,2019",menu
5197,tF7U4UWgycAVdVxwEd0rQw,Uo1PnUEeLNQJ3dWVCUZ5CA,Menu prices and information as of 02/28/2020.,menu
5198,R3g_vEH04iD7KQmhGOD9bg,q5MCOtltc39xiZr40aMtpg,,menu
5199,21WYw2pReZti6kN5gUTPlA,IkY2ticzHEn4QFn8hQLSWg,,menu
5200,13ayYgjBV8dzUOBOeoTQgw,LVgJDRNT7XE-IpfDlP0WAQ,,menu
5201,TVv5WyAH4LfQN08Q5MMw0Q,L-U7myzEHcKn4Q3jYrqpUA,Brunch 1,menu
5202,o-MVBKoN-3EphKjgMiWmkw,0F2jyiUdl8CSKQeR1KwVig,,menu
5203,0hrVKk7vvRRYJ2ioOHH71A,3EJr6A23wLRPlekclGwHlA,,menu
5204,r-XY-inT7AfjhXGlxdoMcA,_XlYymFKwww0bGIgwvNbcA,,menu
5205,HiMe9Q4qFTkrgvf5URNAvg,WxB8498ejPtHE7wFa89_fA,,menu
5206,AKfELb26TJORn4bhbZ5_Zg,mESmMRr8XhH_9KTkynPrqw,,menu
5207,KeDEXDthFoM1OntAre7Zow,tFpstYqxugKHzeyNUsuD_A,Beers on tap part 2,menu
5208,GJzNo1SbF37viDzL-DxInA,TK4dPtI2fglPR3LhUEoCmg,,menu
5209,Lj18s_rrWT6aMgRaLATVtg,7oqmT9JUeHToou2vzNPYFA,Salads,menu
5210,_qzsSc3E3ar0ZKsb09p0NQ,VKDiNovP-Z4Ok7yK0nXGRA,Aldi's Gluten Free Products by liveGfree,menu
5211,Jw4hlMqpUdvF1bH4siZe5Q,BjeHLwKOlHyV6DJgmZxAjA,Just a few yummy items!,menu
5212,DXxoqVgsXC_dWE7AQKFvFA,FDifzPPJA9aZKxNQo61pfQ,Menu,menu
5213,AhlasumcqbAbTJThTpcNYw,KrKQChZ1hwHHVaUK9Zc-Ag,,menu
5214,JERLIZRZyU4kilWd18L9WQ,Z8Um48e4l5TBcwKmIW3QFw,Menu,menu
5215,hv-LQHjpJsDFNtkwZdtCWA,b3A4EiBNsPRfvvVac86RAA,,menu
5216,bZpo1kJJI0ddFU-kb9dp3A,K4wVovK22PnUpCNgy30KSA,Beer as of 10/3/16,menu
5217,B6ETt741W7qUfz3siRM9KA,XZN4nDrDivftYhXKvQoZLg,Menus,menu
5218,km_N91ssMRMFJXux8DrdBQ,ww3YJXu5c18aGZXWmm00qg,,menu
5219,Ha7_i8Rz21R50mXOGGXMww,w9GGB7vFK6jgReDykEwhqQ,,menu
5220,QL4KHy2H4TNqvGDSvNQiMw,fBrlIWYuN9PirCMxzcMg2Q,Happy hour,menu
5221,voGTQHUohZXcHjVV77Gccg,cHCRC7r9irhK0dIum1zeUw,,menu
5222,1YE5uhs-nTgkcrMD0vlY9w,4Do_B7sfhfsn4TQV1h0psg,menu 2/3,menu
5223,b0SMFuClIrpHxEqoyKIzrg,t0FzBzAoqVpK5fNIGOPv-g,Brunch menu,menu
5224,mOQ0MsUib33LtzPNXgnRgQ,m3tc5lXPk0VQB8gjYANXIQ,Menu,menu
5225,7TLH1FPiCNmoIBzGQgfIkw,-uH_A0CIUlOdAhGgCkpd1A,,menu
5226,7n8qENvFY5sLxV_4N5U2BA,hNlvlGJsTXLJxeJ4RPsaeA,,menu
5227,J2SvSB4XHa-JYidKfaxB3A,3n_G-_DwOJ2VS4uGxBN6sg,,menu
5228,kYd63qVVEAdTXBcA3tLrzg,gw_tsYeTXIN25DqqKb1uPQ,Catering!! I would be so happy to go to and event catered by Battista!,menu
5229,FYcHZXujQX0GGs1oevYfdQ,jyRQNFeaGhdZBgf4kkWFlA,,menu
5230,PP2dCAxKLHMzqNAQfoeerw,AvMhoV5RbPzm1TFuW8WEDQ,Yummy Noodles,menu
5231,WiRnjbxlRNGBrCzYDhybWA,3VZsvccKrkvmBshoAFrgGw,Menu,menu
5232,Wc-r1NIkj8VvpajjOFa1YA,g2hkkxwC2llfR-eYr0HPvQ,,menu
5233,M0qxoYvHWadKR04Bq8BOGQ,tYn8hGpZiRgJ8cP2FcI_YQ,,menu
5234,MPeenHSnvcD6ak1tGpOdXA,LnTZm3Lvt_aPWzpd61eq6g,,menu
5235,Cd27-3bzorJUQJhsiyoaqQ,5xLGcJKU65Sv7rV8m5gAwQ,,menu
5236,9fjQNmXhFI78-lCE0YFvkw,sihT-_DtwOdnDDDJbXN22A,Tons to chose from. Great flavor. Flights available,menu
5237,huZEPkPbcgdtSKI7gclDhw,vpLMV6pHa1oI71jYaCVFzA,,menu
5238,T3BSv6Ytpen0BvCgLAzY1A,yXbhFZH3Rg_rRg7EaxrEdg,Menu,menu
5239,TeaMw5MMkyWlpeYYGf4F3Q,3ApMOxGydPvzqjPbtOo4FA,Discounts for those who serve,menu
5240,IdNnlbtKycgxOcMFiWQpJQ,0StbKjld9f8GbeDRy0fS0A,,menu
5241,_6YUUvhByF2J6HLJrthyzQ,v_8DrVtUIHE0o62Ps926Yg,,menu
5242,86O2f_4rAx_sjdab-3v_dA,6f8dXcqMrNPMHm1fXFQQbg,Breakfast and lunch,menu
5243,I03-XbsK0Wg7vK_czpHVtQ,RsZFGqDyTUk9kEJzVLWHdQ,,menu
5244,BAtNwY551nZLtBY8wUv5YA,XTFkMivGATF-enFwtD1XTQ,artwork in bathroom 1,menu
5245,Mky-qZlxQfCNgz6bJj6fyA,fnO03-RX7UDC1TzXETWEsQ,,menu
5246,7cwo0AF91vkD8ptsQaTaIw,y_H1AXgaFWV1EsetArescA,menu yummy,menu
5247,WTW4T2nyspJW496M9shUyw,uOpUwgX4Xf6copxDjNvvUA,,menu
5248,IKKbQ1qolt7bhTl-ByL79g,jmwasbZfgj3honf79qKsnA,,menu
5249,GvZ7ErAAtVbJjVnrmXSpWQ,wGjD-JlJmqPuG5oTvxMKGg,Top 10 Drinks,menu
5250,xQc8U0y67K72UJ6uBjn2Zw,sWeoxZlCHQLat6yixTyCkQ,,menu
5251,ASRHqFuyngOOdnxqfHSgpA,8Zfo-9ZQWwC85wyBcRDb_Q,Menu (Page 6 of 14),menu
5252,VzCp1knJXyL_jOYhdY9Vxg,poviu-6n3iaRE4gdQz6OYw,,menu
5253,3L5ugIwbOG4NLAuxzLHBsQ,iVs8jHAAt7YVY7GxuR4YgA,,menu
5254,9ycoGJPJx3Kpg9iECAK05A,Y5h63GisHbcp01uN16NrGQ,Dinner Menu 2,menu
5255,QKHKwAOjzxuisCOTOhQzyw,3zKwPS8ltCKFSpQ3mD27_Q,,menu
5256,OnIGszZE0HRdAAr-_e9pUQ,yui1n1JawiW9g7RR62a_wA,,menu
5257,ZuROuOUxCtPp-pA9yfXJ5w,KdAWjL9MKjpJzEeI902qBA,Appetizers,menu
5258,fimbhW72KR8QnoZGxUJEEw,hV0rmTB2S2fYzjQKlHtKuw,Happy Hour Menu 1-16-18,menu
5259,9G-wpa63peQ5KOmXQT-vSg,M2rhg9utuIKW5evIDwt7fw,,menu
5260,pqGjC8dUwH-9I0n3k2ezfg,QFh-h_OZ5Io-mBk32HN28A,,menu
5261,pttY8ZYD3gZpJWoCVeVhGg,6POxtHV_ZIpCJKBd3u_efA,,menu
5262,Mb8yiFbhGYl4uRMKTnApxQ,ZGH8MzJa7Q7iIpmtzBAJAQ,Menus,menu
5263,AMjYuKi-O70RkvfXRX11dg,6dMQTOH8Efl6m2eJRgIjCw,,menu
5264,kHfInHfX9HX04urIcwGNAQ,cNua7EAP7aoHTEp734VqWA,Menu,menu
5265,PftD9TDSfqsLBZrG1MPZkw,HUhlFVMjZOgj1-N0JmCo-g,Dinner Menu. Family-style dinner is served from 5pm-10pm daily.,menu
5266,wnvVxgOEwF6oNobmP8w_lg,BFihjoRdU-jmdbvIEqEsxQ,This was Cosine Matassa's Jazz City Studio 1965 to 1974,menu
5267,j1m_0SpQoMdWGyoCtTBIYA,GVtJD93hEh7pQD29bmyTQA,Menu,menu
5268,vyXmDCj15JfbWRXkicRWNg,htJyj7N2_QqVUAvXCK9aXA,Movies for June,menu
5269,Szkt0TtF0gjqgavcJ-SLEQ,8Y3Qw0aFzO4sw-9cJmK4cw,,menu
5270,vrdsWKZi93vRkiUWYUbBHg,iwVYwD_5u-JCyplAw9bhfg,Sauces,menu
5271,OZwwE1y6AiYDjaZ-zSXc1g,e-HEkbC0BDB-e5ju4VDFlg,,menu
5272,NapcYkQqMvrPNpjRsV5cPg,2QMgg9WGNwmeLtMtC_R7iQ,Menu,menu
5273,jajpXXqhouMbnmT0ef2VIw,QJCMECB292cFw6arTEA9DQ,Grand New Year Buffet 01/01/2019,menu
5274,mRZEuYufrpozzIyH_PoHOQ,NekZ-WJhduYa8GHBWHFdAw,Menu,menu
5275,KYIAIcK2KSO2fowM9XRdSg,wOKMPDy1oixxGgI1RYDEqg,Menu,menu
5276,k6x2IdfUX-Xphs2XEMz2uw,EhotxJEJxpMgCJ0F82Buvg,Restaurant Week 2020,menu
5277,Wv_hHOtUWtttGuH5Hgrndg,QDWCkIvQwTrBpZy3paKe4Q,,menu
5278,iSEeh5E6VNZ4MIP__tVwUw,-pjWlAzv4qRxB3Gu1D4t6A,,menu
5279,4KysPoPJUAUTUGDlqRK6sQ,RGtMrLcbsss7lbZsdVYrqQ,Menu as of 2021 October,menu
5280,B4QBfdc5aJXpvnC3uY7kVA,6smGb7xv5fDbBsLgW1WC2w,,menu
5281,X7FKaqYICmUx_hSZYZaZCg,iSJlDpeYlhUYLGpkVwolMA,,menu
5282,Te_Ggw5I-cprVhpdhjGyWw,p6JxfR9ebAlIlpm674F-dg,,menu
5283,FaoSJjCk3Q1uTZ1c609FqQ,6POxtHV_ZIpCJKBd3u_efA,,menu
5284,RMT5pqSzx-WVoECnFMvsGA,vM2wY0rll14F8sZIvJGG5w,,menu
5285,O6RKw7Tn1puJwEZWndzMzg,sYKSRIQ1jrI9sYqbNXBv1A,,menu
5286,L40ZPoz8WGn1WRIy9riKvw,52ov7d0148JvYG78_c-Bsw,Menu,menu
5287,2WJrM1-KBRDF-tbXH-KgTg,TK4dPtI2fglPR3LhUEoCmg,Update Menu Back,menu
5288,uc0AkkGTWDwZzS4oz4Dsrw,8KBDQlSdjJ-NoLbpPvkOrw,The brunch menu,menu
5289,hBd5vor9ki8qTA5xU6E5xw,FEXhWNCMkv22qG04E83Qjg,Menu. To the point.,menu
5290,sA6FK0GBM8xW7BIgiEUltA,6POxtHV_ZIpCJKBd3u_efA,,menu
5291,lrTBKLLn4JXUhf_F74HWVQ,Y4DRDnJIys2QdExoC6MaLg,,menu
5292,iTNzzMrtZJkB7qn_qKpQzw,lrowppSl2sk3hU4tSUaS6Q,,menu
5293,u8O548vrJWXXRlFXE6_Ubw,H5XxuaMbwFeJ8pj4R7HXFw,Lunch/Dinner Menu,menu
5294,Mgs6rOtjg2TK3X9MnOYkcQ,bbEXAEFr4RYHLlZ-HFssTA,Menu,menu
5295,TKtm0N-_b8r4_ENxjZ57hQ,FCfTUUTYXfZchPvx7tkoWA,,menu
5296,R_q9yK7SOhFkXozpbwo_7g,taQYHTJVJsnguw_tfEBShQ,Juice packages,menu
5297,84nBd8kvkYvzKRIYvZhRiw,H3KgdVrqd52koUMjXPKWpQ,,menu
5298,riwWFb43puGOubgQ0NQbtg,FIUCEBg9hqVA-ZScn7N2IA,,menu
5299,-I9Q_CIBFYu4B05W7Zz6Mw,yWk13ePLz5VupvE1OdvmCQ,,menu
5300,iMDyTFXHDv1Za4IBWHrzWQ,x8AQIEjSqsW0z4vRyBetbw,BAO & BOWL,menu
5301,jr337Vh53euaQ16c3f2zHQ,A55glg6ynzqjNAbRyTI3ig,Menu,menu
5302,ytbAK1pKXJP8NY1c4_ZMrQ,Hh-Fx4XKNghlHBC8CVD0OQ,Beer Menu,menu
5303,qvenTki0nk7ZVyPACNKwaQ,5xRmemqmR89BpGoOA25hqA,Menu 3,menu
5304,hMd-LMsQ_idkDi5RET8xKw,WnMl9qwB4CGhm-ToOwClvw,Menu,menu
5305,vn4M3BjhYbr4805PZi90wQ,G_bi7l0nU74I4Vr1V7IcMg,,menu
5306,GrLa_I3shzYn_hvtHuz54A,mM4--pwCB_N0vwuGpytR2g,Menu,menu
5307,kqN3shEund20nNxF7rP4rQ,yQh7_mOLWV2XlkbhTAk5CA,5MAY2018 Menu,menu
5308,rH5BVFRyDF1x2G9gQnRllA,sJC_tiKLZjGJY46OJFHzjg,,menu
5309,xsnvwNEvX593bk8lo50ycA,ZQc6EvnfQXtIK-8w-d0N5Q,Menu,menu
5310,y5B9D1bT8qIEPSg5Yf_ZgA,FAYp4mLy6ALupNTu1pVFiw,Menu,menu
5311,uC-hD6KVyvM4fl6smG-cMA,isuOwjnrPrr1bRELgQM0aA,,menu
5312,bz8LOw9gzmCrfXdfj87aPw,70HV0S-FL7oaiSIN5Iwg-A,Menu side 1,menu
5313,uRxL6ixPubMPL27mY9WDIg,X9e-lTfOeY0z6C-VAiSf5Q,,menu
5314,nCTZB7XF_zwzVaDDTC5jPQ,AqQGERH4rK-6x90T2wV3Pg,,menu
5315,OkERvwW3MryysjgOg-DilA,dXTXpAK6IpeR8PLFY7D-AQ,,menu
5316,oAXsOzMPinlujAXcXmRTfA,cm0bhBDPM3bjBefmEXa3BQ,Menu,menu
5317,r3KX0X0iZ_1opMQWgf5Bnw,UBQAksw81m0sMrAd8g-ECg,Authentic Mexican food,menu
5318,_1WxGoUWFq8cEItZ990yzg,_O_KBH1MStcUkS1xk5pxsg,Food menu board,menu
5319,FRzIIw3Jt3LwXIZN-aRZGQ,xKPf2mNMmhm39CArujn2Wg,,menu
5320,7kjCbW5TRAmYKAdaULwprA,4NXtEZ7buJYC7KLzuhZg3Q,Menu,menu
5321,Jxcfc5mCUsU8KXA4MRUFpw,OB9FYQm6V060j1SsmK3A0A,Francesca's italian restaurant &pizza          MENU& coupons,menu
5322,uE2XM2iuASXquraL_saZwQ,uB0XXol1OqcaJJzi40L5iw,Menu,menu
5323,ZKM5qAaj2TNEm7-EJvA5Aw,lRj_1nDUCdXS3LVSrg9vfQ,Menu,menu
5324,xD-0GFGjgO4XpF9aA9qu6g,8cLbpSZOHnmzxzDNSBGQCA,Menu,menu
5325,Ggke1lxDy4Q-_DRLOD2FQQ,b3A4EiBNsPRfvvVac86RAA,New ownership New menu,menu
5326,NQo4oGocFlt9vPVfK5p_iQ,-SCIBOTjKGJXmeMMPi-uoQ,Menu,menu
5327,KO-ZWnI_ho-wQJkFhv1IDQ,3nYIq4THGUOgQCAF-mkd7w,"Mayas Easter Sangria Brunch
 5/4/2015
 Red and white Sangria 
 $ 3.00",menu
5328,CcsX-m126I5kWG8lK6oV9w,AwJRVQ4tmQFWNqQL9pXQgw,Not too shabby,menu
5329,9CCLfVBsxok_5v1gaNgH-w,UPD4qX0t1lm7G86mrj889w,Dim Sum Brunch! Looks fun!,menu
5330,q6IwDoiBOMv5BoExIfw5zA,cXSyVvOr9YRN9diDkaWs0Q,Breakfast menu,menu
5331,MhRJK_H36YcSkiud3GqCsA,t3PkHzVTvPA8qRxKe9TIkQ,Appetizers,menu
5332,L0DBLMJ_h7vsPTHGEz-QBQ,iqvP4fAl6i6yQqiMcibPoQ,Happy hour menu,menu
5333,92sEbRh2NvSqxawSs47RzA,cX-EgImZhF12MiayVcE_eg,,menu
5334,frseWvQPpSKoiAoIGESIew,O7l6SYxKM5Skl7i-JsRJ1g,Menu,menu
5335,1gdVc_vrzIvrHcVI8l6j0w,nHHOQf2pjLT5jUvkG-4DHw,Menu,menu
5336,rWS6M91Jjby-UdMa8EANPA,EYs_T4NU2BbaUF7vUDI55Q,,menu
5337,8wRvlIzr4RnzNPGsHdbV1Q,7hoR85ZbJVRQ98Q14OlQZQ,,menu
5338,7gw-PcLGgo3Z9-Q_Yp5Hqw,qY-BUQY-SFBaSrFHowF3nA,Menu 4/6,menu
5339,xXwfKKsaAJ8oUIPeaEEHug,benTAK8255VkJu14ZxVtDQ,Special board.,menu
5340,vGlXbTuu2CkpvfuXGVgebQ,XdTrPmRcx2NG4btkBclEkA,,menu
5341,v1brBS7juhaP1YkXLp7ZQA,DH_aRlDhnzsJTh1ffWwt_Q,,menu
5342,MomwsI7DaE6oS2DP2keteQ,CVnp_PA5sRm_hFcmwmUNAQ,,menu
5343,10EWM2vFum5ydTI62bxVWA,yUpc_zF_lw_Fqi0gDTFwjQ,,menu
5344,0kuJ558wGmkSGrAHnrkF0A,x1ukXOcMHlzKmTmfNIjyLA,"Menu, page 4",menu
5345,jDnpt9BO9iQRlRjZX5ny7A,QJcjW79f5k_HLg5_KgjUtg,,menu
5346,VfUY-lt2hI48mSlwKwPF4w,lBIIzOvyq4z6MDRmkrjpyw,,menu
5347,mRUO6bGTneydTUF3oNc3uQ,2OXCAbz3x_MrQSYj1zarIA,The drinks menu!,menu
5348,DLPszNeEo98D6jLJuM6j-w,bRRlWJeuPtmI3UuGhh43Wg,,menu
5349,vop_9x4Spr4UTI5iU9uWHg,155LsHln6fgjX-LiIc3shQ,Menu 6,menu
5350,JSh7qiAd5fNskXsaj_fxfQ,9P7hxwVKjYS4C-EkPlvZMw,,menu
5351,cylIBaIARgUc15W0ZjKS5g,6POxtHV_ZIpCJKBd3u_efA,,menu
5352,vxeaqdpLIWBX1IouYfBg4g,UiOi9XByHTu1o9C-rFTrOw,,menu
5353,CIp1-0eRxEhkbviijSWMHA,R_J3B7usj-NDHm_wNFSa0w,,menu
5354,YlOiYh4tPuLpW9QDUhkDUQ,H0unmI-lJTazbPh-Lt6lBQ,Drinks Menu,menu
5355,-doLeS2NtAlYuZWWmEDopQ,5v9Voa4a5MON7mAQO3gV3A,Menu,menu
5356,Z649FEwOy6v_e-B4Z1uDSw,IC1mLUQ_FmBEECFYjrDRfA,The menu,menu
5357,ll6WLeqj51CHk4_1B5EaEQ,js8ZrAG63h81Lt83wweSwg,The menu,menu
5358,ovKJDaE96chUdnIvPgja3Q,YfYmMthhVnn5mGUAYFnZZw,Menu,menu
5359,tjOD_x7ytIi3CscCK88Pew,VtSoDg3_zkKa19odl0Z0QQ,From their website,menu
5360,H5zeEYFZm2STC-OlHgfUlw,dTWlXxBotTogKu6OddCnyQ,Menu,menu
5361,mKvol0WLldmfjh7AIRBVxg,_VGl0isVwzRJpMMwljoWIQ,,menu
5362,pQlRdFYV3jnC-l-4SARqTQ,SIoCIxjn4jLt2O-4DajWJw,Like the signs here,menu
5363,gtZA97UJh2537-tOtVLmfQ,vJxL8UDtlOs-h9d-M-3SQw,,menu
5364,wnV3pNNVffw-c0snVChlCw,pBPfWo_WfHVVkSKD_P3osg,Full Menu as of 3/27/20,menu
5365,9KKbE8X9kIsHxHreTN04eQ,mDTJ6OVTQhBk6b_wK32YfA,Taco Bus Menu,menu
5366,BAirF9pJaVQEbOPud8AzNQ,gpSv4OvISIeyBAqcNN5bqw,,menu
5367,OE9xyPf_cfNCePZXlLskng,gTC8IQ_i8zXytWSly3Ttvg,Menu,menu
5368,VCqift796uPLQ-EQiHkkfQ,-TRXiliBZ2O2_BKyKQ32HA,Menu posted right outside the window.,menu
5369,inAo97ssVnCeqLFRgFTCMw,PErJjS2ay0VQ64zukONPGA,Drink Menu,menu
5370,S7e-7QtDArppKGFQCaZXIg,bLnC1_-Kd_Z5qhHNQXCUfQ,Menu,menu
5371,K_0WwXuUM9hLfSTz6X0gXA,qmaI4o8RQC1SF9VsxY4VFw,Good To Grub!,menu
5372,pcDX9fmF1D_9JDQpfIG2tg,TK4dPtI2fglPR3LhUEoCmg,,menu
5373,O4_b1GSgg2qkXrRO0Qaarw,sYfqfSIvVg8zVICibin7jw,,menu
5374,Cbsr_JhAEns8U-T04UxH1A,LDRCTgT9TR_71SWkSgEhGw,Rotating cold tea varieties,menu
5375,jIKPvzpIa8N5fTrG6hkRhQ,xhPOB5sj4qXyMY1mnC646A,Roll sheet.,menu
5376,Gq5Khv4akDBe3syPnZhAUA,Y1pykNVnghzVSW775FjP1w,Menu 4,menu
5377,9jwY0dliTtNamNmbQoMN4A,pym7c6ZFEtmoH16xN2ApBg,,menu
5378,v5jNbxP87VN_-2beyY0cxA,7gqRNDQs9ezTngtXCZ03Fg,,menu
5379,OocG1972Uy6bDOzgOGmEtA,EvdYKS6NVnU6J7emNJV2BQ,Menu 2/2,menu
5380,C-pB7lGXxtKiK55NYWG7-w,24-GR17kFltTGK_ePqPBkA,"Updated Menu as July 2020, Page #1.",menu
5381,ZTK_3IdN1d1oTd9cIzCOEg,iQJz6sOOTuCQod8kRKjpJg,,menu
5382,5OkR2AHNCec1DPOeRi46aQ,qcn10016DUkbgCbQi9L1WA,Menu,menu
5383,rFohGgQBCq_4UnNu7FPWYw,SAi55UwRNKZbVJAXh0PFIA,And some extra specials and desserts menu.,menu
